data,temp_media,temp_max,temp_min,precipitacao,umidade_relativa,radiacao_solar,evapotranspiracao,vento,ndvi,ph_solo,carbono_organico,argila,areia,altitude,latitude,longitude,id_fazenda
20190325,25.08,29.41,22.22,5.49,72.32,18.89,3.12,2.36,0.5609224351883849,67.03186803048108,231.6266395175959,220,593,442.0,-9.9,-39.0,BA_Canudos
20190326,26.11,32.55,21.47,3.08,73.08,23.48,6.34,2.79,0.5655803785151527,66.98711569825672,230.0582345449333,220,593,442.0,-9.9,-39.0,BA_Canudos
20190327,24.88,29.32,21.87,1.87,77.81,20.37,2.94,2.86,0.5702383218419207,67.01327707943673,229.4976211417996,220,593,442.0,-9.9,-39.0,BA_Canudos
20190328,25.95,32.19,21.35,0.74,70.03,24.39,5.6,3.56,0.5748962651686886,66.9806550789894,230.0710547611432,220,593,442.0,-9.9,-39.0,BA_Canudos
20190329,26.17,32.7,20.7,0.18,67.69,25.57,5.65,3.25,0.5795542084954566,66.9755068383716,230.98090808975135,220,593,442.0,-9.9,-39.0,BA_Canudos
20190330,24.97,30.03,21.83,28.63,82.48,16.28,2.69,3.11,0.5842121518222245,67.00070916719955,232.7954185217172,220,593,442.0,-9.9,-39.0,BA_Canudos
20190331,25.27,30.52,21.4,6.27,80.35,17.82,4.47,2.73,0.5888700951489925,66.97107041124004,232.2110949759276,220,593,442.0,-9.9,-39.0,BA_Canudos
20190401,25.64,30.49,21.98,0.66,74.68,17.45,4.98,2.44,0.5935280384757604,66.97164046345497,231.02341786314017,220,593,442.0,-9.9,-39.0,BA_Canudos
20190402,25.71,30.19,21.73,0.15,74.47,20.73,4.89,1.99,0.5981859818025284,66.96095082944163,230.2844267707463,220,593,442.0,-9.9,-39.0,BA_Canudos
20190403,26.74,32.46,21.91,0.12,69.01,21.68,7.19,2.44,0.6028439251292963,66.96620723791979,230.62593302617708,220,593,442.0,-9.9,-39.0,BA_Canudos
20190404,26.85,32.46,22.18,1.5,69.43,20.94,6.45,2.54,0.6075018684560642,66.97345299276488,231.18025331001732,220,593,442.0,-9.9,-39.0,BA_Canudos
20190405,25.84,31.02,22.25,11.74,76.65,19.26,4.11,2.27,0.58555792082006,66.94204110754656,230.5908202545444,220,593,442.0,-9.9,-39.0,BA_Canudos
20190406,25.67,31.61,21.79,2.88,75.92,22.78,5.1,2.47,0.5636139731840556,66.97992147186477,230.950970083216,220,593,442.0,-9.9,-39.0,BA_Canudos
20190407,26.29,32.55,21.41,0.14,70.2,21.98,6.52,2.56,0.5416700255480513,66.984592264655,231.3366124580713,220,593,442.0,-9.9,-39.0,BA_Canudos
20190408,26.87,32.65,22.28,0.09,67.82,20.56,6.34,2.8,0.5197260779120471,67.02028516122259,231.5208718373258,220,593,442.0,-9.9,-39.0,BA_Canudos
20190409,26.84,32.65,21.88,0.01,67.8,21.65,6.0,2.72,0.4977821302760427,66.97773257830961,230.85849951373407,220,593,442.0,-9.9,-39.0,BA_Canudos
20190410,27.11,32.94,22.16,0.14,68.16,21.6,5.71,2.42,0.4758381826400384,66.98407338840114,231.20804882152538,220,593,442.0,-9.9,-39.0,BA_Canudos
20190411,26.95,32.71,21.94,1.71,67.57,20.14,5.02,2.42,0.4538942350040341,66.95602128832404,231.1098763541418,220,593,442.0,-9.9,-39.0,BA_Canudos
20190412,26.7,32.98,21.86,2.35,68.22,21.94,4.52,2.67,0.43195028736802976,67.0188521422909,232.5376858103158,220,593,442.0,-9.9,-39.0,BA_Canudos
20190413,26.71,33.17,21.79,0.05,66.76,22.53,4.46,3.36,0.4100063397320255,67.00429696757197,231.14749079066465,220,593,442.0,-9.9,-39.0,BA_Canudos
20190414,26.07,32.97,20.36,0.64,68.95,18.94,3.66,3.61,0.38806239209602117,67.00317603486737,230.92155968905044,220,593,442.0,-9.9,-39.0,BA_Canudos
20190415,26.54,33.31,20.93,0.66,68.45,22.19,3.52,3.08,0.36611844446001685,66.96983148136752,229.0434046159994,220,593,442.0,-9.9,-39.0,BA_Canudos
20190416,25.69,30.57,22.05,0.51,76.58,17.02,1.39,3.03,0.3441744968240126,66.98664954888733,230.21351348740714,220,593,442.0,-9.9,-39.0,BA_Canudos
20190417,27.24,34.16,21.71,0.51,68.47,20.69,3.1,2.84,0.32223054918800825,67.01187691487023,230.82037720939422,220,593,442.0,-9.9,-39.0,BA_Canudos
20190418,27.93,34.84,22.19,0.08,61.58,21.1,3.26,2.64,0.30028660155200393,67.02062098905874,232.1200391125841,220,593,442.0,-9.9,-39.0,BA_Canudos
20190419,27.66,34.87,22.33,0.0,62.17,19.77,2.74,2.86,0.27834265391599966,66.99487954206056,231.40389530947928,220,593,442.0,-9.9,-39.0,BA_Canudos
20190420,27.67,34.99,22.4,1.6,70.76,20.3,2.42,3.02,0.25639870627999534,66.96352954546255,231.642668300576,220,593,442.0,-9.9,-39.0,BA_Canudos
20190421,26.78,31.5,23.12,0.12,69.68,16.4,1.38,3.19,0.234454758643991,66.97524314236067,231.6427857768572,220,593,442.0,-9.9,-39.0,BA_Canudos
20190422,27.1,34.44,21.24,0.07,65.13,22.44,2.15,3.72,0.21251081100798674,67.00027952100186,231.5242847103299,220,593,442.0,-9.9,-39.0,BA_Canudos
20190423,26.97,34.03,21.54,0.23,67.31,18.3,1.89,3.99,0.19056686337198242,67.02686804938556,232.28551388561937,220,593,442.0,-9.9,-39.0,BA_Canudos
20190424,26.45,33.73,21.2,0.27,65.09,21.42,1.69,4.18,0.1686229157359781,67.04195822062667,231.93669828521675,220,593,442.0,-9.9,-39.0,BA_Canudos
20190425,25.66,33.38,19.52,0.01,60.68,20.76,1.64,3.64,0.13580000925030078,67.02000813706643,232.430452977954,220,593,442.0,-9.9,-39.0,BA_Canudos
20190426,25.95,33.57,19.3,0.0,64.24,21.98,1.41,3.45,0.10297710276462346,67.04612354207292,231.74188696564042,220,593,442.0,-9.9,-39.0,BA_Canudos
20190427,26.62,34.18,21.05,0.08,65.13,17.91,1.24,3.53,0.26991753663527884,67.02536401458003,231.21601362259184,220,593,442.0,-9.9,-39.0,BA_Canudos
20190428,27.36,34.23,21.52,0.02,62.93,15.67,1.1,3.0,0.4368579705059343,67.03016625249815,231.07594246781184,220,593,442.0,-9.9,-39.0,BA_Canudos
20190429,28.29,35.67,21.79,0.0,59.48,20.02,1.06,2.27,0.6037984043765897,66.99630070204388,230.03060086711045,220,593,442.0,-9.9,-39.0,BA_Canudos
20190430,29.09,36.83,23.42,0.37,57.99,18.54,0.97,3.2,0.5970769810823953,66.97080365581364,229.7218155361996,220,593,442.0,-9.9,-39.0,BA_Canudos
20190501,26.86,33.33,23.06,3.57,74.02,15.17,0.51,3.28,0.5903555577882007,66.96220806348789,230.08982279593877,220,593,442.0,-9.9,-39.0,BA_Canudos
20190502,27.09,33.43,22.24,0.71,69.23,21.74,0.77,3.28,0.5836341344940063,66.96123366100575,228.80516120582732,220,593,442.0,-9.9,-39.0,BA_Canudos
20190503,26.68,34.28,21.29,0.03,59.4,24.08,0.93,3.62,0.5769127111998117,66.99405278038455,228.59403946205978,220,593,442.0,-9.9,-39.0,BA_Canudos
20190504,25.71,33.81,18.94,0.0,60.46,23.81,0.78,3.41,0.5701912879056172,66.99932727324521,228.73558525583755,220,593,442.0,-9.9,-39.0,BA_Canudos
20190505,25.24,33.81,18.34,0.0,57.36,23.22,0.71,3.49,0.5813152780128511,67.03702780873786,229.46482403901447,220,593,442.0,-9.9,-39.0,BA_Canudos
20190506,25.36,33.94,16.96,0.0,55.51,23.13,0.64,3.0,0.592439268120085,67.02337288249156,230.0862286890514,220,593,442.0,-9.9,-39.0,BA_Canudos
20190507,25.64,33.38,18.6,0.0,56.63,23.81,0.53,2.67,0.5898689307569064,67.02507647838809,229.7580631159143,220,593,442.0,-9.9,-39.0,BA_Canudos
20190508,26.54,34.69,19.4,0.0,61.09,17.5,0.48,2.71,0.5872985933937278,66.96785295892418,231.10669951564594,220,593,442.0,-9.9,-39.0,BA_Canudos
20190509,26.54,34.16,21.16,0.0,59.72,19.88,0.43,3.63,0.5847282560305491,66.95989444637941,231.8499265218525,220,593,442.0,-9.9,-39.0,BA_Canudos
20190510,26.32,33.76,20.71,0.05,63.61,19.89,0.37,3.37,0.5821579186673705,66.99396894542296,232.12824488651657,220,593,442.0,-9.9,-39.0,BA_Canudos
20190511,26.93,35.17,21.42,0.22,59.66,20.99,0.41,2.98,0.579587581304192,67.04410366044816,231.08300092247393,220,593,442.0,-9.9,-39.0,BA_Canudos
20190512,26.68,34.96,20.57,0.09,59.86,21.16,0.37,3.3,0.5708581743899583,67.06300921563651,231.08116959098197,220,593,442.0,-9.9,-39.0,BA_Canudos
20190513,27.02,34.29,21.48,0.39,67.86,17.5,0.27,3.34,0.5621287674757248,67.03990678943613,230.31453799617944,220,593,442.0,-9.9,-39.0,BA_Canudos
20190514,27.46,34.04,21.89,0.06,63.31,19.51,0.28,2.71,0.5533993605614912,66.98725190815276,229.23818095832962,220,593,442.0,-9.9,-39.0,BA_Canudos
20190515,27.56,34.26,22.27,0.0,60.61,17.51,0.28,2.25,0.5348693180372782,66.93415740393596,229.99432970514212,220,593,442.0,-9.9,-39.0,BA_Canudos
20190516,26.78,33.36,22.66,1.7,68.54,16.69,0.22,2.5,0.5163392755130652,66.9363652334002,230.01196184281034,220,593,442.0,-9.9,-39.0,BA_Canudos
20190517,26.96,33.23,22.19,0.78,65.94,14.34,0.25,2.83,0.49780923298885227,66.95365249371238,231.79751018662515,220,593,442.0,-9.9,-39.0,BA_Canudos
20190518,27.05,34.56,21.86,0.05,59.24,19.93,0.3,3.28,0.4792791904646393,66.98738736551091,230.16532351854002,220,593,442.0,-9.9,-39.0,BA_Canudos
20190519,26.77,33.74,20.97,0.16,64.59,17.36,0.25,3.2,0.4607491479404263,66.99086232263471,230.81239305925837,220,593,442.0,-9.9,-39.0,BA_Canudos
20190520,26.7,33.82,22.16,0.06,62.02,17.96,0.23,3.44,0.4903770583028427,66.97520126512948,230.53336543800324,220,593,442.0,-9.9,-39.0,BA_Canudos
20190521,26.78,34.02,21.53,0.35,66.79,16.29,0.22,3.69,0.5200049686652591,67.00868306610539,230.56258519969103,220,593,442.0,-9.9,-39.0,BA_Canudos
20190522,25.69,32.23,21.79,7.32,76.14,15.66,0.23,3.41,0.43069778141676085,67.03310568125876,231.8936419584157,220,593,442.0,-9.9,-39.0,BA_Canudos
20190523,25.8,32.84,20.63,0.48,67.6,20.11,0.6,3.03,0.34139059416826256,67.06690073026734,230.28961233611457,220,593,442.0,-9.9,-39.0,BA_Canudos
20190524,26.3,33.67,20.7,0.0,64.26,20.69,0.63,3.05,0.2520834069197642,67.03751934196207,230.44452148851357,220,593,442.0,-9.9,-39.0,BA_Canudos
20190525,26.53,34.31,20.55,0.0,60.69,21.63,0.66,2.9,0.4144985608442303,66.99640295362614,228.89195225012486,220,593,442.0,-9.9,-39.0,BA_Canudos
20190526,26.22,34.07,20.17,0.0,62.06,21.94,0.58,3.11,0.5769137147686965,66.97976398636933,229.97472179701518,220,593,442.0,-9.9,-39.0,BA_Canudos
20190527,25.42,32.13,20.32,0.23,67.57,18.4,0.41,3.57,0.5762229089598647,66.99011198408964,229.8224376395822,220,593,442.0,-9.9,-39.0,BA_Canudos
20190528,24.92,30.84,20.85,1.29,72.32,16.67,0.3,3.46,0.575532103151033,67.0170010306572,229.85452986168073,220,593,442.0,-9.9,-39.0,BA_Canudos
20190529,25.41,32.32,20.12,0.21,68.34,18.7,0.41,3.11,0.5748412973422011,67.02964492954824,228.95689806879201,220,593,442.0,-9.9,-39.0,BA_Canudos
20190530,25.62,32.98,20.4,0.02,67.02,17.34,0.39,3.62,0.5741504915333694,67.04533488064382,230.44523450880322,220,593,442.0,-9.9,-39.0,BA_Canudos
20190531,25.53,32.65,20.34,0.1,66.92,20.03,0.38,3.38,0.5734596857245376,67.03772021346404,230.40519319363545,220,593,442.0,-9.9,-39.0,BA_Canudos
20190601,25.47,32.51,20.41,0.86,69.39,17.17,0.35,3.03,0.5727688799157058,67.04743658757033,232.19810257823838,220,593,442.0,-9.9,-39.0,BA_Canudos
20190602,25.06,31.82,20.09,0.69,69.01,17.85,0.33,3.15,0.5720780741068741,67.0259261975736,231.19647552366402,220,593,442.0,-9.9,-39.0,BA_Canudos
20190603,24.31,31.97,17.6,0.8,65.88,21.35,0.36,3.3,0.5713872682980423,66.9975746742837,230.67950875268662,220,593,442.0,-9.9,-39.0,BA_Canudos
20190604,24.24,31.58,18.61,0.47,66.05,20.62,0.39,2.75,0.5615017759409775,67.00179976371959,230.37655937099058,220,593,442.0,-9.9,-39.0,BA_Canudos
20190605,23.85,32.13,16.01,0.69,65.35,21.39,0.42,3.29,0.5516162835839127,67.03871331732918,230.4631872225451,220,593,442.0,-9.9,-39.0,BA_Canudos
20190606,23.54,30.12,19.58,7.63,79.29,13.36,0.24,3.58,0.5480537441440202,67.06278549314253,230.48696173543044,220,593,442.0,-9.9,-39.0,BA_Canudos
20190607,22.26,27.18,19.13,11.47,82.17,10.72,0.6,4.58,0.5444912047041276,67.03224819939871,230.43652135638277,220,593,442.0,-9.9,-39.0,BA_Canudos
20190608,22.5,26.85,18.93,5.1,80.61,13.59,1.34,3.64,0.5409286652642351,67.00371980214304,230.64091604198768,220,593,442.0,-9.9,-39.0,BA_Canudos
20190609,22.83,28.98,17.77,4.69,81.49,17.98,2.01,3.34,0.5373661258243426,66.99292402925202,230.06058568220342,220,593,442.0,-9.9,-39.0,BA_Canudos
20190610,22.53,27.58,19.27,5.01,82.76,13.58,1.93,3.77,0.5338035863844501,67.00254552506948,230.6912872023024,220,593,442.0,-9.9,-39.0,BA_Canudos
20190611,22.49,27.43,19.02,4.72,81.91,15.46,2.22,3.47,0.5302410469445575,66.99606639766489,231.98718879054812,220,593,442.0,-9.9,-39.0,BA_Canudos
20190612,22.7,28.23,18.82,1.86,80.03,17.35,2.95,3.55,0.526678507504665,66.98931961591086,234.28377972348449,220,593,442.0,-9.9,-39.0,BA_Canudos
20190613,22.86,27.89,20.0,9.73,84.56,13.76,1.97,3.98,0.5231159680647726,66.97681038418102,234.107491530169,220,593,442.0,-9.9,-39.0,BA_Canudos
20190614,22.44,27.43,19.1,1.14,78.48,18.47,3.24,3.85,0.51955342862488,66.97420415668383,231.70650598178008,220,593,442.0,-9.9,-39.0,BA_Canudos
20190615,22.0,28.01,17.3,0.08,72.37,16.83,3.88,3.62,0.5159908891849875,66.9835262269335,231.28569706831271,220,593,442.0,-9.9,-39.0,BA_Canudos
20190616,21.55,28.0,15.76,0.19,74.38,19.38,3.64,3.5,0.512428349745095,67.00500576340364,230.96221980300493,220,593,442.0,-9.9,-39.0,BA_Canudos
20190617,22.36,27.72,18.68,3.35,79.94,11.23,2.34,4.09,0.5088658103052025,67.01071163146463,232.74357741065396,220,593,442.0,-9.9,-39.0,BA_Canudos
20190618,22.73,27.99,19.25,0.73,78.18,14.93,2.93,3.68,0.5053032708653099,67.02411351236849,231.31245392910046,220,593,442.0,-9.9,-39.0,BA_Canudos
20190619,23.09,28.97,18.82,4.77,79.08,14.58,3.03,2.98,0.5017407314254174,67.01226225374779,231.04773585089825,220,593,442.0,-9.9,-39.0,BA_Canudos
20190620,23.17,28.63,19.15,1.25,80.22,15.94,2.84,2.9,0.49817819198552493,66.99430550135266,230.42016720803522,220,593,442.0,-9.9,-39.0,BA_Canudos
20190621,22.45,27.77,19.03,1.7,76.71,18.97,2.77,3.57,0.4946156525456324,66.96681460740679,230.4714268955246,220,593,442.0,-9.9,-39.0,BA_Canudos
20190622,22.26,28.38,18.81,2.47,79.07,14.13,2.49,3.84,0.49105311310573985,66.98565634516103,232.11454754568157,220,593,442.0,-9.9,-39.0,BA_Canudos
20190623,22.14,27.75,18.46,4.91,82.49,14.64,1.99,3.5,0.48749057366584736,66.99101170141228,232.16942367912335,220,593,442.0,-9.9,-39.0,BA_Canudos
20190624,22.09,27.84,17.57,0.65,82.64,18.23,1.91,3.48,0.4839280342259548,66.99786092797724,233.80941909227326,220,593,442.0,-9.9,-39.0,BA_Canudos
20190625,22.63,28.24,18.08,0.24,76.57,18.19,2.53,3.02,0.4803654947860623,67.00269126758481,231.8008311317504,220,593,442.0,-9.9,-39.0,BA_Canudos
20190626,22.09,27.74,17.83,1.07,77.8,18.38,2.42,3.02,0.4768029553461698,67.0042244105634,230.843099174891,220,593,442.0,-9.9,-39.0,BA_Canudos
20190627,22.5,28.98,18.33,2.52,79.42,13.11,2.26,3.5,0.4732404159062773,66.97843355631109,231.47696424040268,220,593,442.0,-9.9,-39.0,BA_Canudos
20190628,22.08,28.41,17.34,1.93,77.73,18.34,2.29,3.5,0.46967787646638476,66.96078713523572,231.1624723782884,220,593,442.0,-9.9,-39.0,BA_Canudos
20190629,22.53,28.01,18.55,1.65,76.71,16.79,2.16,3.98,0.4661153370264922,66.95819224036153,232.65062538349002,220,593,442.0,-9.9,-39.0,BA_Canudos
20190630,22.07,28.64,17.61,2.76,80.45,11.76,2.08,3.59,0.46255279758659973,66.9824774849397,230.96803583077747,220,593,442.0,-9.9,-39.0,BA_Canudos
20190701,22.12,28.31,17.18,2.11,77.57,15.05,2.34,3.02,0.4589902581467072,66.97648456218032,231.75657644307503,220,593,442.0,-9.9,-39.0,BA_Canudos
20190702,22.39,29.35,17.88,1.52,76.98,16.86,2.27,2.55,0.45542771870681464,66.95151000117257,231.51417317468795,220,593,442.0,-9.9,-39.0,BA_Canudos
20190703,23.75,30.63,17.31,0.02,74.16,17.4,3.05,2.31,0.45186517926692216,66.93256754784237,232.46533524448213,220,593,442.0,-9.9,-39.0,BA_Canudos
20190704,25.07,31.83,20.48,0.0,70.15,20.07,3.08,2.75,0.5102277991093125,66.92721668515591,232.79631529284634,220,593,442.0,-9.9,-39.0,BA_Canudos
20190705,25.1,32.4,19.67,0.02,69.07,20.95,3.06,2.46,0.5685904189517027,66.97069552291076,232.32172667923692,220,593,442.0,-9.9,-39.0,BA_Canudos
20190706,25.23,33.1,19.47,0.01,67.05,20.18,2.78,2.43,0.5513429049661372,66.9972973292306,231.34856358226253,220,593,442.0,-9.9,-39.0,BA_Canudos
20190707,24.4,31.41,19.11,0.18,70.44,17.73,2.2,3.35,0.5340953909805718,66.99985746971522,231.25121225780322,220,593,442.0,-9.9,-39.0,BA_Canudos
20190708,21.02,23.86,18.47,15.83,88.67,10.49,0.39,4.25,0.5168478769950063,66.99047597326732,229.9508720767,220,593,442.0,-9.9,-39.0,BA_Canudos
20190709,21.15,26.7,17.44,6.71,82.91,12.68,1.86,4.47,0.4996003630094409,67.00969581996209,229.25927316454909,220,593,442.0,-9.9,-39.0,BA_Canudos
20190710,21.31,26.11,17.87,9.4,85.77,12.44,1.52,4.64,0.48235284902387543,67.01545710843153,230.1381801916573,220,593,442.0,-9.9,-39.0,BA_Canudos
20190711,21.45,25.89,19.13,20.5,88.86,11.73,1.28,4.01,0.46510533503831,67.0146403497668,230.90036718062098,220,593,442.0,-9.9,-39.0,BA_Canudos
20190712,21.15,25.48,18.5,10.25,89.57,11.95,1.4,2.84,0.4478578210527445,66.99053326518974,230.79290598815058,220,593,442.0,-9.9,-39.0,BA_Canudos
20190713,21.45,26.73,17.19,1.88,83.32,20.66,4.06,2.73,0.43061030706717907,66.98339093510515,229.72672461170484,220,593,442.0,-9.9,-39.0,BA_Canudos
20190714,21.67,27.21,17.9,1.62,83.19,17.34,4.01,2.91,0.4379896921650669,66.9872231773944,229.91098406736765,220,593,442.0,-9.9,-39.0,BA_Canudos
20190715,21.17,26.99,15.72,1.05,79.45,16.56,4.16,2.88,0.4453690772629547,67.01841640091449,229.64458445259717,220,593,442.0,-9.9,-39.0,BA_Canudos
20190716,20.26,27.27,13.51,0.31,76.51,22.34,4.83,1.84,0.45274846236084254,67.02886783840519,229.77165704437053,220,593,442.0,-9.9,-39.0,BA_Canudos
20190717,20.69,27.82,15.21,0.04,73.19,22.01,5.15,2.5,0.46012784745873037,67.01231256397732,229.9981857515539,220,593,442.0,-9.9,-39.0,BA_Canudos
20190718,20.7,27.07,15.08,3.69,81.88,15.26,3.66,3.79,0.4675072325566182,66.98538170919744,230.47314096818238,220,593,442.0,-9.9,-39.0,BA_Canudos
20190719,20.38,25.96,16.75,2.0,80.57,11.08,2.75,4.48,0.474886617654506,66.99988348058442,230.79609191116106,220,593,442.0,-9.9,-39.0,BA_Canudos
20190720,20.75,26.67,16.32,0.43,78.8,13.55,3.44,3.99,0.4822660027523939,67.01475420678764,232.592600879071,220,593,442.0,-9.9,-39.0,BA_Canudos
20190721,21.05,26.9,17.1,0.49,76.73,19.85,3.53,4.13,0.4896453878502817,66.99671025337004,232.86436263610972,220,593,442.0,-9.9,-39.0,BA_Canudos
20190722,20.87,26.98,16.15,0.6,77.38,16.46,3.59,3.76,0.49702477294816955,66.9854774808655,231.8313678689958,220,593,442.0,-9.9,-39.0,BA_Canudos
20190723,21.46,27.57,17.28,0.68,77.77,15.55,3.49,3.42,0.5044041580460574,66.97344680765296,230.67507137223456,220,593,442.0,-9.9,-39.0,BA_Canudos
20190724,21.92,28.12,17.56,0.53,77.0,14.07,3.45,3.5,0.5117835431439453,66.97734983500045,231.5290899357558,220,593,442.0,-9.9,-39.0,BA_Canudos
20190725,21.39,27.42,17.25,1.05,77.46,16.76,2.76,3.83,0.5191629282418331,66.97153039929304,233.11658052881205,220,593,442.0,-9.9,-39.0,BA_Canudos
20190726,20.92,26.97,16.28,0.5,76.43,15.96,2.82,3.71,0.5265423133397209,66.96823860195371,232.64822524442692,220,593,442.0,-9.9,-39.0,BA_Canudos
20190727,21.75,28.0,17.09,1.08,78.2,15.84,2.78,3.54,0.5339216984376087,67.00093291897046,231.61125843777896,220,593,442.0,-9.9,-39.0,BA_Canudos
20190728,21.42,26.56,17.47,4.99,79.03,17.11,1.92,3.62,0.5413010835354966,67.00102290101948,230.94726700345075,220,593,442.0,-9.9,-39.0,BA_Canudos
20190729,21.19,27.72,16.06,0.57,75.59,22.54,2.85,2.95,0.5486804686333844,67.03744273929817,230.33286254403936,220,593,442.0,-9.9,-39.0,BA_Canudos
20190730,21.74,26.94,18.24,7.02,83.45,15.73,1.46,3.92,0.5560598537312722,67.02968448942157,231.61959848700505,220,593,442.0,-9.9,-39.0,BA_Canudos
20190731,21.58,27.39,17.18,2.15,77.95,15.95,2.55,2.75,0.56343923882916,67.01989521781474,232.18296454287974,220,593,442.0,-9.9,-39.0,BA_Canudos
20190801,21.88,28.7,15.85,0.02,74.26,21.65,3.49,3.3,0.5708186239270479,66.98899266010741,231.5090941111057,220,593,442.0,-9.9,-39.0,BA_Canudos
20190802,22.31,28.2,17.8,0.0,73.96,19.87,2.99,3.43,0.5781980090249357,66.97718418566626,230.3169373197369,220,593,442.0,-9.9,-39.0,BA_Canudos
20190803,21.74,28.94,15.36,0.0,71.13,21.41,3.25,2.9,0.5743982074500057,66.99369958752469,230.2074615863556,220,593,442.0,-9.9,-39.0,BA_Canudos
20190804,21.98,29.33,15.8,0.1,73.79,17.65,2.85,3.57,0.5705984058750757,66.97817571228552,230.44474878428454,220,593,442.0,-9.9,-39.0,BA_Canudos
20190805,21.83,27.68,18.29,1.54,75.9,16.92,2.19,4.82,0.5667986043001457,66.98875194087061,230.7582237434411,220,593,442.0,-9.9,-39.0,BA_Canudos
20190806,21.77,27.74,18.36,3.8,74.94,18.59,1.96,4.78,0.5629988027252157,66.96520093354536,229.02799873794984,220,593,442.0,-9.9,-39.0,BA_Canudos
20190807,20.91,25.97,16.84,6.15,75.86,18.37,1.63,3.76,0.5591990011502858,67.02656394632687,229.5772780893839,220,593,442.0,-9.9,-39.0,BA_Canudos
20190808,20.9,27.49,16.26,1.95,74.52,12.88,2.33,3.69,0.5553991995753558,67.03122144385527,229.53766270729088,220,593,442.0,-9.9,-39.0,BA_Canudos
20190809,21.31,28.09,15.2,0.58,77.36,16.06,2.65,3.25,0.5515993980004258,67.05739551408611,229.92767949374092,220,593,442.0,-9.9,-39.0,BA_Canudos
20190810,22.09,28.49,17.72,1.31,77.57,16.3,2.38,3.37,0.5477995964254958,67.02127679641688,230.28180840150299,220,593,442.0,-9.9,-39.0,BA_Canudos
20190811,22.39,29.3,17.26,1.68,76.94,17.69,2.49,3.55,0.5439997948505658,66.98548127898117,230.6538635000356,220,593,442.0,-9.9,-39.0,BA_Canudos
20190812,21.92,28.08,17.35,5.54,78.65,15.35,1.92,3.95,0.5401999932756358,66.97494105754367,230.81932026200994,220,593,442.0,-9.9,-39.0,BA_Canudos
20190813,21.56,28.53,15.85,0.61,73.74,20.73,2.64,3.11,0.5364001917007059,66.98023880362335,231.21458535224556,220,593,442.0,-9.9,-39.0,BA_Canudos
20190814,22.21,29.23,17.43,1.84,74.23,15.38,2.42,3.64,0.5326003901257759,66.99731180036376,231.5493417650921,220,593,442.0,-9.9,-39.0,BA_Canudos
20190815,21.65,28.48,17.01,0.5,70.28,14.47,2.31,4.49,0.5288005885508459,66.99572066110363,232.0342084041791,220,593,442.0,-9.9,-39.0,BA_Canudos
20190816,21.18,28.31,15.95,1.19,74.5,18.77,2.12,4.33,0.5250007869759159,66.9997273045762,230.3643626609572,220,593,442.0,-9.9,-39.0,BA_Canudos
20190817,21.68,28.38,17.5,1.58,75.14,16.28,1.82,4.05,0.5212009854009859,67.0110982147566,229.25166347452023,220,593,442.0,-9.9,-39.0,BA_Canudos
20190818,22.58,29.31,17.49,0.1,70.95,21.32,2.46,3.05,0.5174011838260559,67.01691121000475,229.56834731383523,220,593,442.0,-9.9,-39.0,BA_Canudos
20190819,23.1,30.25,17.65,0.1,70.52,21.23,2.48,3.04,0.513601382251126,67.0151417275848,229.9869064886744,220,593,442.0,-9.9,-39.0,BA_Canudos
20190820,23.06,30.75,17.57,0.0,67.29,22.76,2.45,3.47,0.509801580676196,67.03386917323543,230.30748334678643,220,593,442.0,-9.9,-39.0,BA_Canudos
